-BEGIN HEADER-,,,,,,,,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/2017 through 05/31/2022 ,,,,,,,,,,,,,,,,,,
Location: Latitude  51.4728   Longitude -3.2031 ,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 95.73 meters,,,,,,,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) ,,,,,,,,,,,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,,,,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,,,,,,,,,,,
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,,,,,,,,,,,
PS                    MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,,,,,,,
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,,,,,,,,
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,,,,,,,,,
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) ,,,,,,,,,,,,,,,,,,
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) ,,,,,,,,,,,,,,,,,,
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,
YEAR,MO,DY,T2M,T2M_RANGE,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,Date,Stadium,,
2017,1,1,4.84,7.17,1.08,8.24,5.13,7.73,100.62,7.38,9.48,3.32,6.16,117.88,01/01/2017,Cardiff,,
2017,1,2,1.37,3.72,0.2,3.93,3.91,0.17,101.76,4.77,7.05,2.54,4.52,101.56,02/01/2017,Cardiff,,
2017,1,3,2.42,6.15,-0.17,5.98,4.27,0.04,101.76,4.49,6.14,2.73,3.41,291.56,03/01/2017,Cardiff,,
2017,1,4,4.6,8.77,-0.74,8.04,5.07,0.06,101.52,4.74,6.17,2.96,3.21,221.31,04/01/2017,Cardiff,,
2017,1,5,-0.13,5.23,-1.99,3.23,3.72,0.01,102.16,3.36,4.2,2.46,1.74,111.69,05/01/2017,Cardiff,,
2017,1,6,4.55,7.73,0.84,8.57,5,5.91,102.16,5.32,6.45,4.27,2.19,203.5,06/01/2017,Cardiff,,
2017,1,7,8.45,2.67,7.29,9.96,6.65,3.25,102.03,2.53,5.88,1.41,4.47,277.31,07/01/2017,Cardiff,,
2017,1,8,7.8,2.74,7.05,9.8,6.35,1.13,101.96,1.88,3,0.89,2.11,283,08/01/2017,Cardiff,,
2017,1,9,6.98,4.27,4.55,8.82,5.86,4.96,100.65,6.78,10.2,3.56,6.64,248.56,09/01/2017,Cardiff,,
2017,1,10,6.45,4.2,4.08,8.27,5.8,0.35,100.03,5.56,6.22,4.72,1.5,278.31,10/01/2017,Cardiff,,
2017,1,11,7.15,4.73,5.01,9.74,5.31,0.23,100.14,9.03,11.32,6.08,5.24,286.38,11/01/2017,Cardiff,,
2017,1,12,3.78,3.75,1.98,5.73,4.58,9.28,99.34,6.6,9.23,3.54,5.69,283.19,12/01/2017,Cardiff,,
2017,1,13,3,2.45,2.05,4.49,3.91,1.15,100.12,9.38,12.37,5.66,6.71,311,13/01/2017,Cardiff,,
2017,1,14,4.37,4.12,2.3,6.43,4.88,0.68,101,6.09,7.73,4.57,3.16,301.75,14/01/2017,Cardiff,,
2017,1,15,6.99,4.03,4.64,8.67,5.92,1.68,101.24,6.29,8.56,4.37,4.2,303.25,15/01/2017,Cardiff,,
2017,1,16,7.69,2.23,6.69,8.9,6.23,1.59,101.57,3.84,5.08,1.91,3.17,270.06,16/01/2017,Cardiff,,
2017,1,17,5.37,2.02,4.46,6.48,5.19,0.73,102.25,2.75,3.8,2.06,1.73,154,17/01/2017,Cardiff,,
2017,1,18,3.07,2.95,1.48,4.44,4.09,0.15,102.58,1.95,2.73,1,1.73,127,18/01/2017,Cardiff,,
2017,1,19,1.77,6.62,-0.56,6.06,3.85,0.01,102.46,3.42,4.22,2.25,1.97,70.5,19/01/2017,Cardiff,,
2017,1,20,0.01,5.92,-1.75,4.17,3.6,0.02,102.05,4.52,5.29,3.8,1.48,76.81,20/01/2017,Cardiff,,
2017,1,21,-0.49,4.88,-2.11,2.77,3.3,0.05,101.47,3.86,4.7,2.93,1.77,102.44,21/01/2017,Cardiff,,
2017,1,22,2.42,6.55,-0.16,6.39,4.46,0.18,101.35,3.76,4.84,2.85,1.99,175.69,22/01/2017,Cardiff,,
2017,1,23,2.98,5.89,0.83,6.73,4.58,0.04,101.55,2.41,3.97,1.08,2.9,199.19,23/01/2017,Cardiff,,
2017,1,24,3.27,6.04,0.61,6.65,4.82,0.15,101.48,4.07,4.55,3.55,1,208.81,24/01/2017,Cardiff,,
2017,1,25,3.06,5.95,0.88,6.83,4.39,0.06,101.26,5.19,6.27,4.31,1.96,164,25/01/2017,Cardiff,,
2017,1,26,1.71,3.61,0.23,3.84,3.85,0.13,100.33,7.78,8.92,6.26,2.66,133.44,26/01/2017,Cardiff,,
2017,1,27,3.99,5.27,1.05,6.32,4.88,5.34,99.5,6.25,7.24,5.29,1.96,127.56,27/01/2017,Cardiff,,
2017,1,28,5.55,2.57,4.23,6.79,5.31,5.12,99.71,5.05,6.15,3.34,2.81,225.25,28/01/2017,Cardiff,,
2017,1,29,6.39,5.68,3.3,8.98,5.92,13.62,99.73,4.78,7.46,2.95,4.52,207.88,29/01/2017,Cardiff,,
2017,1,30,8.53,2.72,7.11,9.82,6.71,2.09,99.7,3.52,5.65,0.7,4.95,188.56,30/01/2017,Cardiff,,
2017,1,31,9.56,2.71,8.12,10.83,7.26,7.87,99.68,5.55,7.96,3.06,4.9,171.69,31/01/2017,Cardiff,,
2017,2,1,8.69,2.76,7.43,10.19,6.71,4.51,99.14,6.16,8.74,2.95,5.79,182.81,01/02/2017,Cardiff,,
2017,2,2,9.64,3.99,7.44,11.44,6.84,6.76,97.89,11.81,14.02,9.01,5.01,176.94,02/02/2017,Cardiff,,
2017,2,3,6.2,2.83,4.52,7.35,5.68,8.26,97.91,8.09,12.21,4.84,7.38,182.69,03/02/2017,Cardiff,,
2017,2,4,4.79,4.91,2.66,7.56,4.76,1.03,98.39,4.3,6.7,2.87,3.84,214.19,04/02/2017,Cardiff,,
2017,2,5,3.27,3.7,1.83,5.54,4.7,0.09,99.25,3.41,5.5,1.04,4.46,240,05/02/2017,Cardiff,,
2017,2,6,4.3,5.12,1.94,7.06,5,6.5,100.22,5.47,10.41,1.12,9.28,183.12,06/02/2017,Cardiff,,
2017,2,7,6.03,5.78,2.41,8.19,5.25,0.28,100.25,4.4,5.83,2.73,3.09,282.25,07/02/2017,Cardiff,,
2017,2,8,3.48,5.3,1.37,6.68,4.46,0.54,101.48,3.24,4.43,1.76,2.67,171.75,08/02/2017,Cardiff,,
2017,2,9,0.91,4.28,-1.13,3.15,3.6,0.11,101.45,5.38,6.5,3.97,2.53,92.19,09/02/2017,Cardiff,,
2017,2,10,0.53,4.81,-1.49,3.31,3.54,0.18,101.28,5.3,5.85,4.44,1.41,47.94,10/02/2017,Cardiff,,
2017,2,11,0.76,4.66,-1.61,3.06,3.72,0.56,101.25,6.1,7.57,4.83,2.74,124.81,11/02/2017,Cardiff,,
2017,2,12,2.23,2.69,0.8,3.49,4.09,0.66,101.02,8.38,10.3,6.47,3.83,61.56,12/02/2017,Cardiff,,
2017,2,13,4.5,6.39,2.24,8.63,4.64,0.01,100.66,9.95,10.84,8.02,2.83,84.62,13/02/2017,Cardiff,,
2017,2,14,4.99,5.73,2.14,7.87,5.31,0.62,100.9,5.32,7.75,3.05,4.7,116.38,14/02/2017,Cardiff,,
2017,2,15,7.55,4.23,5.69,9.93,6.04,2.11,101.43,5.27,6.14,4.25,1.88,189.19,15/02/2017,Cardiff,,
2017,2,16,6.65,3.55,5.4,8.96,5.8,0.33,101.74,4.2,4.95,3.48,1.47,237,16/02/2017,Cardiff,,
2017,2,17,6.73,4.71,4.81,9.52,5.8,0.19,101.5,3.2,4.12,2.16,1.97,195.31,17/02/2017,Cardiff,,
2017,2,18,7.57,5.54,5.58,11.12,5.98,0.15,101.16,4.33,5.48,3.24,2.24,184.62,18/02/2017,Cardiff,,
2017,2,19,8.2,3.27,6.09,9.37,6.41,0.56,101.07,4.66,5.73,3.26,2.47,255.19,19/02/2017,Cardiff,,
2017,2,20,9.47,3.99,8.04,12.03,7.02,0.62,100.84,6.16,8.08,4.57,3.51,267.75,20/02/2017,Cardiff,,
2017,2,21,9.48,1.38,8.68,10.06,7.08,3.93,100.46,8.07,11.07,6.02,5.05,256.06,21/02/2017,Cardiff,,
2017,2,22,9.62,1.61,8.88,10.48,7.14,4.34,99.7,9.78,10.99,8.89,2.09,251.56,22/02/2017,Cardiff,,
2017,2,23,7.1,5.47,3.81,9.29,5.43,2.66,98.87,12.7,16.87,7.2,9.67,271.88,23/02/2017,Cardiff,,
2017,2,24,5.31,4.79,3.08,7.87,4.7,0.33,100.45,5.45,7.05,3.02,4.02,268.5,24/02/2017,Cardiff,,
2017,2,25,7.96,3.43,5.8,9.23,6.35,6.63,99.88,8.53,10.45,6.57,3.88,209.94,25/02/2017,Cardiff,,
2017,2,26,8.48,2.73,6.89,9.62,6.47,4.18,99.17,8.2,12.44,5.16,7.28,227,26/02/2017,Cardiff,,
2017,2,27,5.05,3.72,3.18,6.89,5.19,7.39,97.64,6.54,8.2,5.26,2.94,225.44,27/02/2017,Cardiff,,
2017,2,28,4.93,5.08,1.76,6.83,4.88,3.36,97.75,8.5,11.73,4.48,7.24,272.06,28/02/2017,Cardiff,,
2017,3,1,6.08,4.05,4.03,8.08,5.31,3.88,98.67,5.8,12.29,2.81,9.48,253.06,01/03/2017,Cardiff,,
2017,3,2,6.49,3.71,5.04,8.75,4.82,0.15,99.65,8.52,13.41,4.32,9.1,238.25,02/03/2017,Cardiff,,
2017,3,3,7.32,6.48,3.8,10.28,6.16,10.95,98.28,6.56,8.41,5.16,3.25,156.69,03/03/2017,Cardiff,,
2017,3,4,6.62,3.91,5.25,9.15,5.55,1.75,97.57,7.3,8.77,5.15,3.62,217.88,04/03/2017,Cardiff,,
2017,3,5,6.11,2.77,4.68,7.44,5.37,7.48,97.93,9.6,11.87,6.25,5.62,249.25,05/03/2017,Cardiff,,
2017,3,6,6.22,4.83,4.01,8.84,5.13,0.51,99.45,4.03,7.57,0.47,7.11,259,06/03/2017,Cardiff,,
2017,3,7,5.64,5.52,2.47,7.99,5.07,2.65,100.39,4.76,7.17,1.62,5.55,227.12,07/03/2017,Cardiff,,
2017,3,8,9.33,2.53,8.13,10.67,6.9,5.8,100.09,4.63,7.81,2.13,5.69,255.44,08/03/2017,Cardiff,,
2017,3,9,9.48,5.27,6.53,11.8,6.41,0.43,100.94,4.13,6.79,0.54,6.25,243.62,09/03/2017,Cardiff,,
2017,3,10,9.26,5.05,6.78,11.83,6.65,0.72,101.08,4.08,5.41,2.53,2.88,184.38,10/03/2017,Cardiff,,
2017,3,11,9.19,4.41,7.3,11.7,6.9,0.23,100.43,3.76,4.65,2.16,2.49,173.44,11/03/2017,Cardiff,,
2017,3,12,8.51,5.86,4.99,10.84,6.35,1.08,100.46,3.85,6.84,1.69,5.14,286,12/03/2017,Cardiff,,
2017,3,13,7.59,7.94,3.39,11.33,6.04,0.14,101.78,3.98,5.22,2.66,2.55,285.69,13/03/2017,Cardiff,,
2017,3,14,9.36,4.7,7.07,11.76,6.77,0.42,102.09,5.1,7.01,2.59,4.41,266.19,14/03/2017,Cardiff,,
2017,3,15,8.62,6.8,6.05,12.84,6.29,0.08,102.03,2.09,2.83,0.11,2.73,234.69,15/03/2017,Cardiff,,
2017,3,16,7.8,5.06,4.74,9.8,6.16,0.74,101.1,4.48,6,3.05,2.95,249.31,16/03/2017,Cardiff,,
2017,3,17,6.87,6.43,2.93,9.35,5.49,2.65,100.61,8.66,12.45,3.88,8.58,265.81,17/03/2017,Cardiff,,
2017,3,18,10.14,2.26,9.37,11.64,7.32,3.43,99.99,9.13,11.95,7.15,4.8,262.94,18/03/2017,Cardiff,,
2017,3,19,9.93,2.99,8.75,11.74,7.14,1.87,99.75,9.08,11.13,7.62,3.5,245.25,19/03/2017,Cardiff,,
2017,3,20,8.98,4.45,5.84,10.29,6.65,10.89,99.2,8.05,9.47,5.95,3.52,243.69,20/03/2017,Cardiff,,
2017,3,21,5.68,3.59,3.84,7.44,4.7,4.8,99.54,7.9,9.3,6.77,2.54,230.94,21/03/2017,Cardiff,,
2017,3,22,5.91,4.73,2.98,7.72,5,9.66,99.17,4.61,9.8,0.8,8.99,206.31,22/03/2017,Cardiff,,
2017,3,23,5.32,9.19,1.12,10.3,4.88,0.68,100.4,7.69,10.52,3.01,7.52,44.81,23/03/2017,Cardiff,,
2017,3,24,6.81,8.34,3.42,11.76,5.19,0.05,101.63,7.41,9.32,4.89,4.43,55,24/03/2017,Cardiff,,
2017,3,25,6.8,10.1,2.27,12.37,4.58,0,101.71,7.28,8.41,5.95,2.46,54.81,25/03/2017,Cardiff,,
2017,3,26,7.73,11.53,2.21,13.73,5.25,0,101.13,6.95,8.63,5.34,3.28,74.5,26/03/2017,Cardiff,,
2017,3,27,8.12,8.89,4.27,13.16,5.98,0.01,100.92,4.37,5.89,2.48,3.41,89.75,27/03/2017,Cardiff,,
2017,3,28,9.08,8,5.65,13.65,6.59,2.67,100.65,5.19,8.28,3.09,5.2,178.69,28/03/2017,Cardiff,,
2017,3,29,11.1,2.24,10.01,12.26,7.75,4.37,100.68,7.13,8.23,5.71,2.52,197.31,29/03/2017,Cardiff,,
2017,3,30,11.84,5.98,9.19,15.17,7.45,1.11,100.35,6.28,7.95,3.49,4.45,180,30/03/2017,Cardiff,,
2017,3,31,10.8,4.77,8.9,13.66,7.08,3.58,99.55,7.07,8.6,3.8,4.8,192.88,31/03/2017,Cardiff,,
2017,4,1,9.34,6.45,5.93,12.38,6.59,4.27,99.74,3.98,4.66,3.24,1.42,260.25,01/04/2017,Cardiff,,
2017,4,2,9.03,7.7,5.69,13.39,5.62,0.04,101.06,2.31,4,1.19,2.81,279.94,02/04/2017,Cardiff,,
2017,4,3,8.72,9.64,3.37,13.01,5.92,0.77,101.19,4.67,6.28,1.07,5.21,202.88,03/04/2017,Cardiff,,
2017,4,4,9.33,8.17,4.51,12.68,6.29,0.87,101.52,4.44,6.16,2.54,3.62,228.62,04/04/2017,Cardiff,,
2017,4,5,7.8,9.73,2.96,12.69,5.43,0.01,102.04,4.02,4.98,3.17,1.8,301.75,05/04/2017,Cardiff,,
2017,4,6,8.4,10.43,3.41,13.84,5.68,0.01,101.93,2.3,3.22,1.13,2.09,190.19,06/04/2017,Cardiff,,
2017,4,7,9.55,9.73,4.98,14.7,6.04,0.04,101.49,1.91,3.16,1.05,2.11,147.88,07/04/2017,Cardiff,,
2017,4,8,10.23,11.83,4.9,16.73,6.71,0.02,101.03,3.23,4.62,1.36,3.27,163.69,08/04/2017,Cardiff,,
2017,4,9,10.95,9.8,7.01,16.81,7.08,0.07,100.85,5.12,7.7,3.27,4.43,219.5,09/04/2017,Cardiff,,
2017,4,10,8.87,6.47,5.75,12.22,5.68,0.02,101.51,4.32,5.79,2.85,2.95,328.38,10/04/2017,Cardiff,,
2017,4,11,8.25,8.12,4.37,12.5,5.62,0,101.62,4.12,6.31,2.13,4.18,290.12,11/04/2017,Cardiff,,
2017,4,12,9.17,5.73,6.09,11.82,6.41,0.22,100.87,6.05,7.9,3.59,4.31,277.38,12/04/2017,Cardiff,,
2017,4,13,8.37,7.32,4.9,12.23,5.68,0.04,100.72,3.51,4.36,2.85,1.51,301.25,13/04/2017,Cardiff,,
2017,4,14,8.94,7.43,4.36,11.79,6.71,1.65,100.52,5.46,7.3,3.08,4.22,256.19,14/04/2017,Cardiff,,
2017,4,15,8.78,5,6.48,11.48,5.62,0.1,100.83,5.34,7.64,3.92,3.72,294.88,15/04/2017,Cardiff,,
2017,4,16,8.9,6.8,4.86,11.65,6.29,1.01,101.11,5.6,8.39,3.26,5.13,284.25,16/04/2017,Cardiff,,
2017,4,17,9.44,7.59,5.48,13.07,6.16,0.52,101.15,3.4,4.25,2.38,1.87,281.44,17/04/2017,Cardiff,,
2017,4,18,7.3,6.77,4.02,10.8,4.39,0,101.96,3.84,5.84,2.34,3.5,48,18/04/2017,Cardiff,,
2017,4,19,8.23,10.96,2.1,13.05,4.82,0,102.41,1.89,3.27,0.8,2.46,156.38,19/04/2017,Cardiff,,
2017,4,20,9.72,7.2,6.36,13.55,6.53,0.61,102.38,3.02,3.75,2.28,1.48,255.75,20/04/2017,Cardiff,,
2017,4,21,10.16,7.54,6.66,14.2,6.35,0.03,102.06,2.88,4.1,1.6,2.5,307.19,21/04/2017,Cardiff,,
2017,4,22,9.98,8.92,5.79,14.71,6.1,0.01,101.74,3.53,4.22,2.6,1.62,235.25,22/04/2017,Cardiff,,
2017,4,23,8.95,10.67,3.55,14.23,5.62,0.01,101.4,2.85,3.8,1.52,2.28,193.88,23/04/2017,Cardiff,,
2017,4,24,8.62,9.41,2.87,12.27,5.86,0.52,100.55,5.47,7.09,2.84,4.24,304.62,24/04/2017,Cardiff,,
2017,4,25,5.32,6.87,2.02,8.9,4.09,0.52,100.39,5.82,7.63,3.95,3.68,255.06,25/04/2017,Cardiff,,
2017,4,26,5.21,6.5,1.72,8.22,4.03,0.43,100.8,4.62,6.33,2.81,3.52,110,26/04/2017,Cardiff,,
2017,4,27,6.51,9.23,1.62,10.85,4.82,0.79,100.81,4.73,7.62,2.66,4.96,297.62,27/04/2017,Cardiff,,
2017,4,28,8.16,8.53,4.26,12.8,5.62,0.24,100.56,3.77,5.44,2.62,2.81,294,28/04/2017,Cardiff,,
2017,4,29,9.17,9.37,3.81,13.18,5.74,0.21,100.03,5.73,9.37,2.63,6.73,165.94,29/04/2017,Cardiff,,
2017,4,30,10.09,4.5,7.86,12.36,6.71,13.99,98.66,6.33,9.95,0.46,9.49,147.31,30/04/2017,Cardiff,,
2017,5,1,10.33,7.12,6.83,13.95,6.47,1.23,99.24,3.88,5.2,1.94,3.27,126.94,01/05/2017,Cardiff,,
2017,5,2,10.64,9.91,5.72,15.62,6.53,0.07,100.76,3.61,5.18,2.57,2.61,61.75,02/05/2017,Cardiff,,
2017,5,3,9.6,8.21,5.56,13.78,5.8,0.11,101.16,6.49,7.83,4.94,2.89,45.19,03/05/2017,Cardiff,,
2017,5,4,10.76,8.13,7.09,15.23,6.35,0.09,101.09,6.46,7.31,5.38,1.93,53.44,04/05/2017,Cardiff,,
2017,5,5,10.4,8.95,6.03,14.98,5.86,0.02,100.77,8.52,10.89,6.78,4.11,72.19,05/05/2017,Cardiff,,
2017,5,6,10.47,5.66,7.74,13.4,6.65,0.14,100.2,5.52,8.09,2.23,5.86,53,06/05/2017,Cardiff,,
2017,5,7,11.54,10.52,6.01,16.53,6.71,0.02,101,2.52,3.65,1.53,2.12,124.75,07/05/2017,Cardiff,,
2017,5,8,9.9,8.69,5.55,14.24,5.62,0.01,101.52,4.69,5.68,3.35,2.33,50.75,08/05/2017,Cardiff,,
2017,5,9,8.86,9.67,3.98,13.65,5.37,0,101,3.49,4.77,2.33,2.45,66.5,09/05/2017,Cardiff,,
2017,5,10,10.22,11.56,4.37,15.93,6.16,0.02,99.55,2.83,3.84,2.19,1.66,105.38,10/05/2017,Cardiff,,
2017,5,11,11.94,11.34,5.82,17.15,7.75,2.83,98.36,4.11,5.61,2.64,2.97,117.75,11/05/2017,Cardiff,,
2017,5,12,12.7,4.49,10.69,15.18,8.36,4.35,98.37,5.06,6.86,3.01,3.86,174.69,12/05/2017,Cardiff,,
2017,5,13,12.64,6.44,9.27,15.71,7.26,4.31,99.44,6.62,7.98,4.65,3.34,210.5,13/05/2017,Cardiff,,
2017,5,14,11.76,6.63,8.39,15.02,6.84,2.27,100.62,5.35,7,3,4,226.19,14/05/2017,Cardiff,,
2017,5,15,13.67,7.11,9.48,16.59,9.03,6.59,100.87,8.05,9.61,5.59,4.03,185.81,15/05/2017,Cardiff,,
2017,5,16,14.61,4.16,12.5,16.66,9.52,5.75,100.95,5.88,8.33,2.63,5.7,205.06,16/05/2017,Cardiff,,
2017,5,17,11.5,5.01,7.84,12.85,7.81,9.74,100.5,3.19,4.48,1.58,2.9,289.31,17/05/2017,Cardiff,,
2017,5,18,11.1,7.38,7.18,14.56,6.59,0.19,100.14,3.57,4.06,2.91,1.15,276.44,18/05/2017,Cardiff,,
2017,5,19,10.82,7.48,6.89,14.37,6.41,1.58,100.09,3.78,4.86,3.12,1.74,278.31,19/05/2017,Cardiff,,
2017,5,20,10.74,6.86,7.11,13.97,6.9,2.67,100.52,5.48,7.81,3.43,4.38,235.12,20/05/2017,Cardiff,,
2017,5,21,12.6,7.79,8.38,16.17,7.2,0.05,100.96,4.84,6.15,3.11,3.04,168.31,21/05/2017,Cardiff,,
2017,5,22,14.4,8.3,10.85,19.15,8.42,0.04,100.4,5.61,6.82,5.01,1.81,194.19,22/05/2017,Cardiff,,
2017,5,23,14.42,7.53,10.48,18.01,9.28,0.84,101.01,4.41,5.39,3.21,2.19,263.75,23/05/2017,Cardiff,,
2017,5,24,17.36,12.25,10.37,22.62,9.77,0.1,101.37,1.36,3.07,0.09,2.98,183.62,24/05/2017,Cardiff,,
2017,5,25,17.98,9.45,12.97,22.42,10.31,0,101.05,3.48,5.05,1.21,3.85,133.62,25/05/2017,Cardiff,,
2017,5,26,17.26,10.63,11.69,22.32,9.28,0,100.38,5.61,7.13,4.1,3.03,114.69,26/05/2017,Cardiff,,
2017,5,27,15.19,6.95,11.08,18.03,9.46,2.5,100.07,6.84,10.1,3.69,6.41,197.5,27/05/2017,Cardiff,,
2017,5,28,15.63,9.32,10.49,19.8,9.16,4.31,100.49,3.09,4.71,1.56,3.14,127.75,28/05/2017,Cardiff,,
2017,5,29,16.1,6.51,12.91,19.41,10.07,3.96,100.02,2.76,4.26,0.02,4.24,219.75,29/05/2017,Cardiff,,
2017,5,30,14.76,5.12,12.23,17.36,8.97,0.92,100.45,5.22,7.31,3.05,4.26,251.75,30/05/2017,Cardiff,,
2017,5,31,15.3,6.78,11.39,18.17,9.46,1.14,100.99,2.84,3.67,1.7,1.96,221.19,31/05/2017,Cardiff,,
2017,6,1,15.98,9.4,10.74,20.15,9.4,0.05,100.81,3.77,5.21,2.47,2.74,214.06,01/06/2017,Cardiff,,
2017,6,2,14.79,5.81,12.04,17.85,9.03,1.26,100.47,2.78,4.96,1.1,3.86,265.75,02/06/2017,Cardiff,,
2017,6,3,12.76,6.66,9.33,15.99,7.26,0.83,100.41,5.25,6.95,3.5,3.45,265.44,03/06/2017,Cardiff,,
2017,6,4,13.01,5.99,10.44,16.44,7.2,2.46,100.38,5.3,6.74,4.14,2.6,243.69,04/06/2017,Cardiff,,
2017,6,5,12.95,4.55,10.32,14.86,8.48,15.43,99.01,9.41,13.91,4.81,9.09,191.19,05/06/2017,Cardiff,,
2017,6,6,12.13,4.11,10,14.11,7.14,6.76,98.77,11.96,13.49,8.25,5.24,278.81,06/06/2017,Cardiff,,
2017,6,7,13.13,5.73,10.35,16.08,7.57,5.23,100.01,8.71,10.34,6.76,3.59,251,07/06/2017,Cardiff,,
2017,6,8,14.02,6.81,10.69,17.5,8.91,5.03,99.55,8.18,10.29,4.58,5.71,209.25,08/06/2017,Cardiff,,
2017,6,9,13.84,6.41,10.58,16.99,8.18,2.59,99.93,6.16,8.19,3.41,4.77,232.25,09/06/2017,Cardiff,,
2017,6,10,15.72,6.57,12.47,19.04,10.07,3.5,100.2,7.81,9.84,4.66,5.17,194.62,10/06/2017,Cardiff,,
2017,6,11,14.37,5.22,12.17,17.39,8.3,0.46,100.22,8.46,11.27,4.8,6.47,233.75,11/06/2017,Cardiff,,
2017,6,12,13.67,5.41,10.62,16.04,7.93,0.4,100.66,7.17,8.9,3.42,5.48,267.12,12/06/2017,Cardiff,,
2017,6,13,15.14,9.05,9.97,19.02,8.97,0.15,100.79,2.74,3.39,1.37,2.02,240.94,13/06/2017,Cardiff,,
2017,6,14,17.03,9.33,12.37,21.69,9.52,0.01,100.43,3.29,4.88,1.73,3.15,178.44,14/06/2017,Cardiff,,
2017,6,15,14.49,6.05,11.08,17.13,8.36,0.54,100.43,6.91,9.31,2.92,6.39,257.44,15/06/2017,Cardiff,,
2017,6,16,15.3,7.36,11.41,18.77,8.91,0.05,101.33,5.71,6.98,4.04,2.94,270.31,16/06/2017,Cardiff,,
2017,6,17,17.08,9.67,11.75,21.42,9.52,0,101.56,3.34,4.34,2.63,1.7,274.94,17/06/2017,Cardiff,,
2017,6,18,20.7,11.93,13.81,25.74,10.68,0,101.18,1.52,2.46,0.77,1.69,212.56,18/06/2017,Cardiff,,
2017,6,19,22.64,9.74,17.27,27.01,11.6,0,100.76,1.57,3.07,0.31,2.76,136.19,19/06/2017,Cardiff,,
2017,6,20,21.73,10.05,16.73,26.78,12.21,0.02,100.55,3.2,4.35,2.2,2.16,64.5,20/06/2017,Cardiff,,
2017,6,21,20.95,11.23,15.55,26.79,12.45,0.03,100.2,4.05,5.13,3.1,2.03,155.44,21/06/2017,Cardiff,,
2017,6,22,16.85,6.52,13.23,19.74,10.01,0.35,100.16,6.44,8.37,4.19,4.19,260.44,22/06/2017,Cardiff,,
2017,6,23,16.03,5.93,12.8,18.73,9.4,1.27,100.45,8.45,10.27,5.73,4.55,248,23/06/2017,Cardiff,,
2017,6,24,16.44,4.8,13.93,18.73,10.25,1.93,100.22,6.42,7.7,5.61,2.09,254.44,24/06/2017,Cardiff,,
2017,6,25,15.82,5.38,13.01,18.39,9.64,1.5,100.15,6.33,8.95,1.84,7.11,270.94,25/06/2017,Cardiff,,
2017,6,26,16.49,7.39,12.4,19.8,9.03,0.19,100.18,1.6,2.61,0.48,2.12,150.06,26/06/2017,Cardiff,,
2017,6,27,16.43,5.3,13.62,18.92,9.7,1.26,99.41,1.88,3.26,0.66,2.59,180.25,27/06/2017,Cardiff,,
2017,6,28,15.38,5.69,12.13,17.82,9.83,12.01,98.68,4.16,5.53,1.48,4.05,55.38,28/06/2017,Cardiff,,
2017,6,29,13.26,5.31,10.69,16,8.18,3.43,98.58,3.7,4.3,2.87,1.44,282.69,29/06/2017,Cardiff,,
2017,6,30,14.76,6.2,11.72,17.92,9.09,1.66,99.45,5.34,6.95,3.93,3.02,330,30/06/2017,Cardiff,,
2017,7,1,15.41,5.12,12.76,17.87,8.73,0.54,100.59,5.96,7.44,4.92,2.51,290.44,01/07/2017,Cardiff,,
2017,7,2,15.75,7.92,11.83,19.76,8.36,0.05,101.03,4.16,5.38,2.86,2.52,293.25,02/07/2017,Cardiff,,
2017,7,3,16.28,5.8,13.29,19.09,9.7,1.21,100.96,5.37,6.98,2.91,4.07,258.62,03/07/2017,Cardiff,,
2017,7,4,16.59,6.67,13.3,19.98,9.7,0.81,100.87,3.88,5.5,2.58,2.92,258.25,04/07/2017,Cardiff,,
2017,7,5,18.99,12.17,11.99,24.16,9.46,0,100.68,1.1,2.38,0.06,2.32,191.38,05/07/2017,Cardiff,,
